436	2264.01
437	2264.01
438	2275.98
439	2275.92
440	2282.01
441	2281.02
442	2282.96
443	2282.96
444	2282.96
445	2282.96
446	2282.17
447	2284.04
448	2290.02
449	2295.74
450	2295.74
451	2295.74
452	2293.99
453	2299.68
454	2303.86
455	2309.83
456	2310.57
457	2310.57
458	2310.57
459	2304.19
460	2308.64
461	2315.81
462	2317.46
463	2318.58
464	2318.58
465	2318.58
466	2315.21
467	2309.84
468	2314.07
469	2314.07
470	2314.07
471	2314.07
472	2314.07
473	2320.18
474	2319.57
475	2316.91
476	2327.08
477	2329.73
478	2329.73
479	2329.73
480	2334.38
481	2339.16
482	2345.21
483	2345.57
484	2346.73
485	2346.73
486	2346.73
487	2341.09
488	2341.09
489	2345.96
490	2349.95
491	2354.47
492	2354.47
493	2354.47
494	2359.54
495	2359.22
496	2359.98
497	2359.79
498	2367.30
499	2367.30
500	2367.30
501	2371.58
502	2376.93
503	2378.21
504	2378.41
505	2348.88
506	2348.88
507	2348.88
508	2314.75
509	2316.72
510	2295.23
511	2310.64
512	2339.98
513	2339.98
514	2339.98
515	2339.98
516	2331.91
517	2324.98
518	2327.25
519	2319.16
520	2319.16
521	2319.16
522	2296.88
523	2303.37
524	2303.38
525	2303.41
526	2296.31
527	2296.31
528	2296.31
529	2309.06
530	2313.74
531	2302.16
532	2300.18
533	2303.13
534	2303.13
535	2303.13
536	2303.13
537	2307.78
538	2305.35
539	2300.46
540	2298.88
541	2298.88
542	2298.88
543	2298.88
544	2304.68
545	2307.03
546	2305.33
547	2298.85
548	2298.85
549	2298.85
550	2298.85
551	2300.02
552	2303.26
553	2303.36
554	2304.75
555	2304.75
556	2304.75
557	2305.37
558	2306.16
559	2312.21
560	2323.99
561	2317.92
562	2317.92
563	2317.92
564	2302.56
565	2298.76
566	2298.63
567	2301.67
568	2301.67
569	2301.67
570	2301.67
571	2302.26
572	2301.56
573	2302.70
574	2301.53
575	2301.70
576	2301.70
577	2301.70
578	2298.27
579	2293.25
580	2295.19
581	2298.91
582	2295.72
583	2295.72
584	2295.72
585	2291.46
586	2291.46
587	2295.05
588	2291.50
589	2288.03
590	2288.03
591	2288.03
592	2284.90
593	2284.98
594	2291.41
595	2288.18
596	2285.06
597	2285.06
598	2285.06
599	2285.06
600	2283.86
601	2279.25
602	2275.07
603	2273.50
604	2273.50
605	2273.50
606	2282.56
607	2290.57
608	2297.24
609	2301.23
610	2296.85
611	2296.85
612	2296.85
613	2305.15
614	2305.28
615	2312.87
616	2317.02
617	2320.09
618	2320.09
619	2320.09
620	2324.78
621	2341.28
622	2341.14
623	2337.25
624	2342.44
625	2342.44
626	2342.44
627	2342.18
628	2338.39
629	2342.04
630	2341.68
631	2342.18
632	2342.18
633	2342.18
634	2329.70
635	2327.09
636	2328.49
637	2328.75
638	2332.19
639	2332.19
640	2332.19
641	2338.45
642	2334.24
643	2336.18
644	2336.28
645	2331.03
646	2331.03
647	2331.03
648	2331.02
649	2328.91
650	2320.41
651	2312.33
652	2314.74
653	2314.74
654	2314.74
655	2314.74
656	2303.30
657	2300.01
658	2313.24
659	2315.26
660	2315.26
661	2315.26
662	2318.47
663	2316.14
664	2319.53
665	2316.68
666	2314.50
667	2314.50
668	2314.50
669	2311.42
670	2310.02
671	2309.12
672	2309.89
673	2309.42
674	2309.42
675	2309.42
676	2309.42
677	2309.22
678	2306.57
679	2307.24
680	2303.68
681	2303.68
682	2303.68
683	2303.68
684	2300.69
685	2302.81
686	2311.57
687	2314.33
688	2314.33
689	2314.33
690	2310.90
691	2314.86
692	2319.34
693	2317.57
694	2316.40
695	2316.40
696	2316.40
697	2313.26
698	2312.90
699	2310.97
700	2308.59
701	2303.35
702	2303.35
703	2303.35
704	2304.13
705	2314.76
706	2315.36
707	2314.89
708	2310.90
709	2310.90
710	2310.90
711	2308.41
712	2306.56
713	2307.12
714	2312.00
715	2318.67
716	2318.67
717	2318.67
718	2310.58
719	2306.82
720	2307.10
721	2306.88
722	2303.15
723	2303.15
724	2303.15
725	2297.59
726	2297.59
727	2297.17
728	2301.33
729	2291.18
730	2291.18
731	2291.18
732	2291.18
733	2291.18
734	2289.42
735	2289.91
736	2295.59
737	2295.59
738	2295.59
739	2295.59
740	2306.31
741	2306.35
742	2311.57
743	2304.54
744	2304.54
745	2304.54
746	2297.31
747	2280.73
748	2265.66
749	2265.01
750	2269.76
751	2269.76
752	2269.76
753	2259.24
754	2247.29
755	2239.92
756	2231.98
757	2242.67
758	2242.67
759	2242.67
760	2252.37
761	2262.45
762	2264.82
763	2265.99
764	2267.33
765	2267.33
766	2267.33
767	2266.61
768	2259.81
769	2254.98
770	2260.17
771	2272.76
772	2272.76
773	2272.76
774	2283.14
775	2290.19
776	2309.27
777	2312.03
778	2288.54
779	2288.54
780	2288.54
781	2288.98
782	2280.98
783	2282.94
784	2309.45
785	2307.75
786	2307.75
787	2307.75
788	2310.21
789	2313.13
790	2309.82
791	2306.45
792	2306.33
793	2306.33
794	2306.33
795	2299.15
796	2293.60
797	2290.00
798	2289.83
799	2283.83
800	2283.83
801	2283.83
802	2269.88
803	2269.17
804	2270.66
805	2272.27
806	2278.56
807	2278.56
808	2278.56
809	2282.25
810	2274.53
811	2279.60
812	2280.00
813	2274.47
814	2274.47
815	2274.47
816	2274.47
817	2261.37
818	2261.23
819	2261.23
820	2261.23
821	2261.23
822	2261.23
823	2264.57
824	2257.16
825	2267.99
826	2269.35
827	2263.03
828	2263.03
829	2263.03
830	2255.02
831	2254.45
832	2257.78
833	2261.66
834	2264.98
835	2264.98
836	2264.98
837	2266.92
838	2262.56
839	2261.12
840	2256.66
841	2260.90
842	2260.90
843	2260.90
844	2259.88
845	2263.68
846	2265.70
847	2267.40
848	2270.92
849	2270.92
850	2270.92
851	2275.35
852	2275.43
853	2275.43
854	2279.56
855	2286.39
856	2286.39
857	2286.39
858	2285.64
859	2286.60
860	2284.93
861	2289.17
862	2292.00
863	2292.00
864	2292.00
865	2292.00
866	2293.00
867	2300.02
868	2314.21
869	2332.68
870	2332.68
871	2332.68
872	2350.20
873	2363.28
874	2349.80
875	2338.55
876	2331.07
877	2331.07
878	2331.07
879	2309.85
880	2314.30
881	2317.12
882	2321.16
883	2321.68
884	2321.68
885	2321.68
886	2321.68
887	2324.54
888	2331.69
889	2335.30
890	2336.11
891	2336.11
892	2336.11
893	2336.11
894	2340.36
895	2347.68
896	2357.14
897	2369.12
898	2369.12
899	2369.12
900	2379.92
901	2383.31
902	2393.87
903	2391.65
904	2384.22
905	2384.22
906	2384.22
907	2383.41
908	2386.18
909	2392.13
910	2398.14
911	2398.82
912	2398.82
913	2398.82
914	2398.82
915	2410.54
916	2425.42
917	2426.40
918	2434.32
919	2434.32
920	2434.32
921	2457.39
922	2462.18
923	2482.21
924	2506.84
925	2513.99
926	2513.99
927	2513.99
928	2507.21
929	2499.92
930	2524.76
931	2538.47
932	2529.57
933	2529.57
934	2529.57
935	2517.42
936	2539.00
937	2572.42
938	2580.15
939	2596.26
940	2596.26
941	2596.26
942	2599.57
943	2625.06
944	2636.30
945	2640.35
946	2643.03
947	2643.03
948	2643.03
949	2663.81
950	2670.61
951	2670.61
952	2649.32
953	2568.80
954	2568.80
955	2568.80
956	2595.80
957	2657.98
958	2635.87
959	2648.77
960	2663.61
961	2663.61
962	2663.61
963	2663.61
964	2620.91
965	2626.17
966	2652.96
967	2643.37
968	2643.37
969	2643.37
970	2653.29
971	2672.25
972	2688.64
973	2712.46
974	2703.55
975	2703.55
976	2703.55
977	2679.51
978	2677.39
979	2694.51
980	2714.77
981	2712.14
982	2712.14
983	2712.14
984	2703.63
985	2707.58
986	2718.85
987	2730.91
988	2741.29
989	2741.29
990	2741.29
991	2758.95
992	2783.44
993	2785.81
994	2789.01
995	2815.05
996	2815.05
997	2815.05
998	2793.36
999	2810.46
1000	2802.32
1001	2825.32
1002	2828.08
1003	2828.08
1004	2828.08
1005	2850.65
1006	2885.48
1007	2888.23
1008	2881.78
1009	2876.40
1010	2876.40
1011	2876.40
1012	2869.73
1013	2850.98
1014	2854.04
1015	2870.63
1016	2861.16
1017	2861.16
1018	2861.16
1019	2861.16
1020	2852.99
1021	2857.13
1022	2853.90
1023	2836.34
1024	2836.34
1025	2836.34
1026	2791.46
1027	2758.76
1028	2744.32
1029	2747.07
1030	2755.69
1031	2755.69
1032	2755.69
1033	2770.73
1034	2781.72
1035	2773.73
1036	2778.60
1037	2778.47
1038	2778.47
1039	2778.47
1040	2778.47
1041	2774.58
1042	2761.99
1043	2743.00
1044	2743.92
1045	2743.92
1046	2743.92
1047	2743.92
1048	2727.05
1049	2717.89
1050	2724.04
1051	2703.75
1052	2703.75
1053	2703.75
1054	2679.96
1055	2683.04
1056	2671.70
1057	2666.41
1058	2687.25
1059	2687.25
1060	2687.25
1061	2716.95
1062	2735.04
1063	2754.67
1064	2758.28
1065	2784.21
1066	2784.21
1067	2784.21
1068	2812.94
1069	2826.10
1070	2806.63
1071	2788.72
1072	2782.40
1073	2782.40
1074	2782.40
1075	2815.00
1076	2816.42
1077	2801.01
1078	2793.16
1079	2808.16
1080	2808.16
1081	2808.16
1082	2807.61
1083	2805.55
1084	2818.81
1085	2818.54
1086	2814.71
1087	2814.71
1088	2814.71
1089	2826.04
1090	2823.95
1091	2823.95
1092	2843.57
1093	2854.29
1094	2854.29
1095	2854.29
1096	2864.79
1097	2864.79
1098	2864.79
1099	2844.82
1100	2841.56
1101	2841.56
1102	2841.56
1103	2841.56
1104	2881.83
1105	2902.92
1106	2915.01
1107	2905.77
1108	2905.77
1109	2905.77
1110	2906.49
1111	2903.05
1112	2905.41
1113	2928.19
1114	2923.58
1115	2923.58
1116	2923.58
1117	2926.06
1118	2933.81
1119	2947.05
1120	2926.88
1121	2924.73
1122	2924.73
1123	2924.73
1124	2948.30
1125	2965.60
1126	2950.71
1127	2926.46
1128	2940.26
1129	2940.26
1130	2940.26
1131	2957.40
1132	2966.78
1133	2961.29
1134	2963.28
1135	2954.03
1136	2954.03
1137	2954.03
1138	2968.88
1139	2963.21
1140	2960.77
1141	2959.75
1142	2954.76
1143	2954.76
1144	2954.76
1145	2934.58
1146	2929.64
1147	2937.44
1148	2938.23
1149	2939.92
1150	2939.92
1151	2939.92
1152	2949.05
1153	2951.81
1154	2949.85
1155	2956.31
1156	2957.87
1157	2957.87
1158	2957.87
1159	2959.97
1160	2962.06
1161	2960.77
1162	2960.11
1163	2959.75
1164	2959.75
1165	2959.75
1166	2961.93
1167	2962.76
1168	2961.99
1169	2959.39
1170	2958.86
1171	2958.86
1172	2958.86
1173	2956.47
1174	2955.84
1175	2955.64
1176	2954.62
1177	2956.06
1178	2956.06
1179	2956.06
1180	2956.06
1181	2959.26
1182	2959.84
1183	2958.73
1184	2958.25
1185	2958.25
1186	2958.25
1187	2958.15
1188	2958.56
1189	2956.50
1190	2951.14
1191	2946.79
1192	2946.79
1193	2946.79
1194	2942.41
1195	2938.32
1196	2920.40
1197	2911.74
1198	2923.07
1199	2923.07
1200	2923.07
1201	2931.69
1202	2919.58
1203	2918.01
1204	2918.01
1205	2918.01
1206	2918.01
1207	2918.01
1208	2920.04
1209	2916.03
1210	2911.00
1211	2908.25
1212	2912.83
1213	2912.83
1214	2912.83
1215	2900.00
1216	2887.82
1217	2868.43
1218	2868.43
1219	2865.94
1220	2865.94
1221	2865.94
1222	2858.37
1223	2856.98
1224	2866.06
1225	2848.41
1226	2840.04
1227	2840.04
1228	2840.04
1229	2833.86
1230	2813.60
1231	2821.08
1232	2827.99
1233	2816.46
1234	2816.46
1235	2816.46
1236	2874.77
1237	2909.83
1238	2912.46
1239	2905.91
1240	2868.37
1241	2868.37
1242	2868.37
1243	2868.37
1244	2850.03
1245	2874.91
1246	2855.88
1247	2853.33
1248	2853.33
1249	2853.33
1250	2853.33
1251	2846.16
1252	2849.71
1253	2839.21
1254	2828.20
1255	2828.20
1256	2828.20
1257	2818.50
1258	2809.63
1259	2821.27
1260	2832.20
1261	2821.61
1262	2821.61
1263	2821.61
1264	2818.62
1265	2828.96
1266	2829.42
1267	2827.40
1268	2826.36
1269	2826.36
1270	2826.36
1271	2826.36
1272	2815.26
1273	2806.96
1274	2812.28
1275	2817.32
1276	2817.32
1277	2817.32
1278	2817.32
1279	2817.63
1280	2812.40
1281	2815.14
1282	2815.14
1283	2815.14
1284	2815.14
1285	2820.85
1286	2838.88
1287	2846.89
1288	2855.41
1289	2856.96
1290	2856.96
1291	2856.96
1292	2871.88
1293	2879.37
1294	2888.57
1295	2883.90
1296	2880.69
1297	2880.69
1298	2880.69
1299	2878.33
1300	2878.56
1301	2882.70
1302	2887.31
1303	2888.32
1304	2888.32
1305	2888.32
1306	2883.15
1307	2873.17
1308	2880.40
1309	2879.60
1310	2886.87
1311	2886.87
1312	2886.87
1313	2894.58
1314	2901.09
1315	2887.05
1316	2887.05
1317	2875.18
1318	2875.18
1319	2875.18
1320	2873.51
1321	2868.50
1322	2870.67
1323	2864.81
1324	2861.34
1325	2861.34
1326	2861.34
1327	2861.34
1328	2869.29
1329	2861.63
1330	2853.56
1331	2841.25
1332	2841.25
1333	2841.25
1334	2843.66
1335	2848.86
1336	2850.89
1337	2846.26
1338	2832.94
1339	2832.94
1340	2832.94
1341	2832.94
1342	2841.02
1343	2826.46
1344	2816.74
1345	2820.46
1346	2820.46
1347	2820.46
1348	2822.85
1349	2820.20
1350	2825.28
1351	2829.82
1352	2824.88
1353	2824.88
1354	2824.88
1355	2824.53
1356	2823.79
1357	2823.28
1358	2833.64
1359	2844.64
1360	2844.64
1361	2844.64
1362	2859.37
1363	2866.42
1364	2872.30
1365	2871.39
1366	2879.32
1367	2879.32
1368	2879.32
1369	2889.39
1370	2888.21
1371	2907.41
1372	2905.12
1373	2881.88
1374	2881.88
1375	2881.88
1376	2872.70
1377	2868.91
1378	2887.59
1379	2878.39
1380	2868.85
1381	2868.85
1382	2868.85
1383	2868.85
1384	2865.32
1385	2873.70
1386	2867.75
1387	2865.04
1388	2865.04
1389	2865.04
1390	2864.34
1391	2864.25
1392	2870.01
1393	2872.55
1394	2857.88
1395	2857.88
1396	2857.88
1397	2882.77
1398	2879.34
1399	2870.11
1400	2884.17
1401	2878.05
1402	2878.05
1403	2878.05
1404	2878.05
1405	2869.46
1406	2856.34
1407	2854.17
1408	2843.82
1409	2843.82
1410	2843.82
1411	2840.41
1412	2840.41
1413	2845.69
1414	2850.24
1415	2842.53
1416	2842.53
1417	2842.53
1418	2842.53
1419	2831.97
1420	2826.60
1421	2831.10
1422	2836.45
1423	2836.45
1424	2836.45
1425	2838.02
1426	2839.20
1427	2838.70
1428	2838.70
1429	2836.05
1430	2836.05
1431	2836.05
1432	2829.08
1433	2817.14
1434	2815.19
1435	2815.33
1436	2808.42
1437	2808.42
1438	2808.42
1439	2808.42
1440	2822.78
1441	2815.45
1442	2808.31
1443	2812.81
1444	2812.81
1445	2812.81
1446	2807.25
1447	2793.06
1448	2795.21
1449	2801.67
1450	2806.89
1451	2806.89
1452	2806.89
1453	2809.09
1454	2806.33
1455	2796.89
1456	2796.89
1457	2795.21
1458	2795.21
1459	2795.21
1460	2780.82
1461	2778.21
1462	2778.21
1463	2778.21
1464	2777.96
1465	2777.96
1466	2777.96
1467	2778.92
1468	2765.76
1469	2758.83
1470	2750.89
1471	2754.33
1472	2754.33
1473	2754.33
1474	2754.33
1475	2762.31
1476	2747.06
1477	2723.83
1478	2728.70
1479	2728.70
1480	2728.70
1481	2728.70
1482	2730.75
1483	2740.76
1484	2742.88
1485	2747.72
1486	2747.72
1487	2747.72
1488	2766.89
1489	2736.28
1490	2721.56
1491	2740.55
1492	2742.47
1493	2742.47
1494	2742.47
1495	2738.15
1496	2747.28
1497	2750.67
1498	2748.90
1499	2757.14
1500	2757.14
1501	2757.14
1502	2741.17
1503	2735.50
1504	2736.94
1505	2736.42
1506	2724.36
1507	2724.36
1508	2724.36
1509	2724.36
1510	2715.20
1511	2697.66
1512	2693.84
1513	2700.19
1514	2700.19
1515	2700.19
1516	2665.83
1517	2651.94
1518	2664.30
1519	2686.54
1520	2682.34
1521	2682.34
1522	2682.34
1523	2662.81
1524	2660.42
1525	2670.97
1526	2676.41
1527	2673.29
1528	2673.29
1529	2673.29
1530	2675.65
1531	2679.22
1532	2685.17
1533	2683.08
1534	2669.48
1535	2669.48
1536	2669.48
1537	2661.45
1538	2648.97
1539	2650.21
1540	2669.07
1541	2669.39
1542	2669.39
1543	2669.39
1544	2669.39
1545	2664.50
1546	2667.05
1547	2679.33
1548	2673.68
1549	2673.68
1550	2673.68
1551	2676.93
1552	2678.16
1553	2682.09
1554	2671.01
1555	2666.55
1556	2666.55
1557	2666.55
1558	2667.06
1559	2663.05
1560	2659.05
1561	2659.05
1562	2659.05
1563	2659.05
1564	2659.05
1565	2648.80
1566	2642.55
1567	2631.72
1568	2619.59
1569	2620.19
1570	2620.19
1571	2620.19
1572	2612.30
1573	2620.94
1574	2628.19
1575	2618.21
1576	2622.74
1577	2622.74
1578	2622.74
1579	2613.94
1580	2620.97
1581	2635.96
1582	2646.99
1583	2655.18
1584	2655.18
1585	2655.18
1586	2670.92
1587	2664.79
1588	2658.43
1589	2690.68
1590	2708.02
1591	2708.02
1592	2708.02
1593	2731.79
1594	2729.54
1595	2729.01
1596	2741.66
1597	2719.89
1598	2719.89
1599	2719.89
1600	2713.30
1601	2725.45
1602	2737.55
1603	2759.79
1604	2766.83
1605	2766.83
1606	2766.83
1607	2766.83
1608	2760.06
1609	2754.83
1610	2745.91
1611	2724.92
1612	2724.92
1613	2724.92
1614	2724.92
1615	2736.39
1616	2727.68
1617	2722.69
1618	2715.37
1619	2715.37
1620	2715.37
1621	2707.33
1622	2705.97
1623	2719.34
1624	2732.40
1625	2734.94
1626	2734.94
1627	2734.94
1628	2734.94
1629	2735.05
1630	2725.87
1631	2713.07
1632	2710.99
1633	2710.99
1634	2710.99
1635	2710.99
1636	2709.30
1637	2715.53
1638	2702.60
1639	2697.08
1640	2697.08
1641	2697.08
1642	2695.02
1643	2699.58
1644	2694.09
1645	2682.25
1646	2674.10
1647	2674.10
1648	2674.10
1649	2674.10
1650	2672.95
1651	2675.05
1652	2677.42
1653	2668.83
1654	2668.83
1655	2668.83
1656	2670.01
1657	2674.41
1658	2662.19
1659	2642.78
1660	2628.30
1661	2628.30
1662	2628.30
1663	2632.64
1664	2632.64
1665	2633.14
1666	2619.84
1667	2628.46
1668	2628.46
1669	2628.46
1670	2636.32
1671	2639.72
1672	2634.44
1673	2619.55
1674	2612.44
1675	2612.44
1676	2612.44
1677	2613.58
1678	2605.85
1679	2609.39
1680	2609.61
1681	2602.91
1682	2602.91
1683	2602.91
1684	2597.71
1685	2598.98
1686	2606.93
1687	2614.97
1688	2609.92
1689	2609.92
1690	2609.92
1691	2609.92
1692	2608.88
1693	2609.88
1694	2607.62
1695	2606.57
1696	2606.57
1697	2606.57
1698	2595.75
1699	2589.25
1700	2575.51
1701	2568.68
1702	2574.49
1703	2574.49
1704	2574.49
1705	2551.43
1706	2536.51
1707	2538.59
1708	2552.78
1709	2564.89
1710	2564.89
1711	2564.89
1712	2564.89
1713	2552.74
1714	2536.00
1715	2523.08
1716	2535.29
1717	2535.29
1718	2535.29
1719	2525.12
1720	2521.77
1721	2536.40
1722	2522.57
1723	2518.30
1724	2518.30
1725	2518.30
1726	2548.20
1727	2561.20
1728	2560.66
1729	2567.83
1730	2602.20
1731	2602.20
1732	2602.20
1733	2600.64
1734	2596.28
1735	2595.17
1736	2608.30
1737	2630.81
1738	2630.81
1739	2630.81
1740	2629.65
1741	2608.36
1742	2603.34
1743	2601.70
1744	2583.74
1745	2583.74
1746	2583.74
1747	2583.74
1748	2558.04
1749	2553.07
1750	2549.10
1751	2562.56
1752	2562.56
1753	2562.56
1754	2562.56
1755	2556.18
1756	2561.33
1757	2555.26
1758	2553.02
1759	2553.02
1760	2553.02
1761	2568.11
1762	2582.39
1763	2579.59
1764	2585.80
1765	2575.19
1766	2575.19
1767	2575.19
1768	2575.19
1769	2568.08
1770	2561.28
1771	2550.37
1772	2547.79
1773	2547.79
1774	2547.79
1775	2544.65
1776	2542.20
1777	2540.47
1778	2540.47
1779	2541.98
1780	2541.98
1781	2541.98
1782	2541.98
1783	2535.89
1784	2523.41
1785	2515.32
1786	2517.86
1787	2517.86
1788	2517.86
1789	2521.81
1790	2509.79
1791	2501.88
1792	2501.88
1793	2484.36
1794	2484.36
1795	2484.36
1796	2479.10
1797	2479.18
1798	2472.12
1799	2481.93
1800	2475.23
1801	2475.23
1802	2475.23
1803	2466.71
1804	2455.12
1805	2455.12
1806	2464.19
1807	2440.72
1808	2440.72
1809	2440.72
1810	2416.29
1811	2385.10
1812	2376.37
1813	2365.75
1814	2361.46
1815	2361.46
1816	2361.46
1817	2329.79
1818	2316.12
1819	2381.03
1820	2404.40
1821	2375.99
1822	2375.99
1823	2375.99
1824	2385.32
1825	2415.37
1826	2412.10
1827	2389.75
1828	2389.75
1829	2389.75
1830	2389.75
1831	2338.84
1832	2315.45
1833	2344.45
1834	2386.67
1835	2358.54
1836	2358.54
1837	2358.54
1838	2358.54
1839	2380.96
1840	2358.64
1841	2340.42
1842	2351.23
1843	2351.23
1844	2351.23
1845	2351.23
1846	2371.77
1847	2363.69
1848	2381.54
1849	2373.86
1850	2373.86
1851	2373.86
1852	2370.77
1853	2370.08
1854	2370.95
1855	2372.63
1856	2367.76
1857	2367.76
1858	2367.76
1859	2363.75
1860	2358.16
1861	2364.13
1862	2365.08
1863	2361.92
1864	2361.92
1865	2361.92
1866	2365.79
1867	2364.16
1868	2358.61
1869	2344.94
1870	2346.04
1871	2346.04
1872	2346.04
1873	2338.27
1874	2330.62
